temperature_C,pressure_mTorr,power_W,flow_sccm,gas,thickness_nm,sheet_resistance_ohm
121.63198585265042,6.682272562173861,151.37965711256942,26.91895309723929,Ar,156.01757300108548,15.790418659592302
224.47714271022218,6.686754832552481,180.35912218264258,22.633156718837093,N2,251.39806943859958,13.588271801751375
129.6618482436981,8.8919187942437,154.28557685628726,31.74225384456258,O2,185.9632653205915,10.992923936467205
129.98099635245174,17.984940087677053,188.4445398699982,8.3839045409088,N2,136.67938318666143,18.23150096220729
129.6026368710915,7.640831070058741,148.07530887307263,28.807580052817613,O2,188.42150309498646,11.325812760129324
122.18934666739857,9.158068509108297,91.70304903536497,17.379083523391415,O2,122.60337449413335,16.199303664909863
245.95885481003856,7.946041021223245,153.23620067756707,41.485488098268306,Ar,248.01472718679213,13.479976056957138
150.38664495100858,11.302843832397938,138.54973553773334,31.620854845695952,O2,172.55057176152945,9.782018207936051
155.96158688102904,17.166377271613,86.54968519439882,48.83607360680775,O2,127.61845863837308,13.563651687305086
234.91914650031015,16.225166299496305,159.06653618567668,50.142464971710076,N2,234.4065758594879,14.716476176448875
202.9885189567702,8.034219931272524,190.7136867896691,22.88766969825399,Ar,244.71102876554568,8.452851440805121
138.07150798110783,6.270418272670925,81.61403095644636,21.178038867762737,O2,142.3974487973279,11.98889264899429
175.22201185648834,16.15037766962239,147.1913378620809,52.13912803605286,Ar,176.91162046817698,11.730396219259045
242.588369708322,9.901333422626543,177.38994124692343,31.687885286903928,Ar,250.14204844583477,14.12203620670555
166.30610255291955,12.968658353890506,124.48281538920527,12.536229737226986,Ar,140.47824601231846,15.058481467443286
216.63223297948005,3.1726627652744472,103.20739859387858,10.156601158971583,Ar,154.25163170233563,13.059821252498239
124.5211563254702,15.864923150179969,119.56486570721765,54.549999635617326,N2,121.02680110625295,20.486789352667493
219.09871651078157,7.00744260187081,146.67176301393752,35.22069056430659,Ar,238.79538740829187,11.413107144342938
226.47102860978697,9.912431316599505,169.86565971406827,10.561169740110504,N2,236.70457705310332,14.10596465943747
233.86501725531988,5.168337308151312,149.4680354809227,32.029006073443306,O2,245.82916026300387,10.48715057467631
211.13014856528167,8.723881963619368,77.12400559882688,31.692911640595632,O2,156.25404000189855,13.31766526649147
165.60991922393788,15.248782676748617,190.86182291916262,28.463228565228594,O2,241.25596872041115,7.3166501691779064
119.63180002491555,15.241267965979178,207.81755427548993,52.71017872992487,O2,204.6565654060772,11.614422194482744
187.81643510904422,9.57875220909414,76.20685479069158,52.5922854444904,Ar,141.19777927060565,12.695056547355227
223.61898595733032,14.28657121885624,99.92311393410061,13.873480878868431,Ar,169.28758733172015,14.934980431570633
138.62573052345158,9.329069851625169,87.78899012958605,15.130872998734011,Ar,135.81413054161598,15.544346209515966
149.93558399194154,7.973701442867334,195.86482638879627,27.151964471682735,Ar,223.946697134227,8.895831724164648
190.41800635690583,10.734223625287258,205.64459577885407,47.19924414514201,Ar,259.71093669937,7.825719222822521
222.24973443468787,5.221452274551874,67.08380068480622,37.31637197126764,N2,147.76551340696713,17.87342067502059
244.48800961387693,7.064984398081084,113.18710623434036,42.302016011275185,Ar,217.89703324649574,15.345036146192816
128.86122763012537,13.304460341174055,90.79913808774917,35.07474397147804,O2,120.06972203593074,16.01008180460387
137.6405319299745,14.328223704554887,135.12523310229346,17.872676010602653,Ar,128.05461223588802,16.874525864829327
229.93054570822142,2.9073301647240726,207.45446836569607,46.43497515270439,N2,303.7839583522715,12.897766000497015
206.6782434535212,13.725218240843976,71.22771866404689,8.658986156918674,O2,121.88221764161857,13.771771318990508
218.1459187714966,15.078878971171399,87.40465807864905,40.82876012109552,Ar,153.77071750261118,14.908849111865415
259.51567475469705,9.123097171972264,137.92468503701943,17.13396194054534,N2,228.17431144741562,20.120223461378394
250.87699380363216,2.999262605774451,143.84555116204936,30.14129955218478,N2,269.06239849155935,16.20256878164501
236.45376002623794,12.926612087128785,179.28020527907154,53.831260654367625,N2,254.15830529405426,13.933681108230415
226.5673713579773,5.938618554098758,130.0297661676046,33.33468530321285,O2,231.28594893763668,10.046441799944276
169.25288228096554,12.293717262755516,82.58188023032486,10.676594592588572,Ar,111.8592150695825,16.79475989045993
206.18436659147227,8.025960145080065,116.57789948880793,28.15265200297525,Ar,189.19389208684868,12.600369440742893
137.66684636698685,12.194616326206319,217.13489892291167,39.032553974100324,N2,214.76876023578387,12.221543474002056
223.9241697921209,6.130158081242341,180.1155434460357,10.665214542890284,O2,263.82029335446055,10.701667228055836
223.6535996777583,9.624592361194054,78.61509944556367,19.87472514555686,Ar,141.12516664209915,15.470883966870657
218.19428204520784,10.394795824551803,189.3134686142384,8.861798482527995,N2,223.91584197946165,14.37712232566414
176.71985366401685,12.096210918892712,109.74823423703737,33.38320780920997,O2,160.80700070461697,11.415043974444064
166.72704931862316,5.250685465203283,185.02343713781698,25.929446221406437,O2,241.80809379112858,7.385718404630053
172.9656398554912,17.39281720323985,62.0354318712001,31.673430783082456,Ar,102.04160713894733,17.93669723213093
115.00088526668699,6.626209211893704,199.4032246426804,21.904330344611207,Ar,171.36712846725447,14.75617099199539
236.64801746172395,6.896322108279682,85.96965180884283,38.86992964643339,Ar,172.97233853031278,16.09260356500883
191.3554816332157,6.100998130562335,132.92009530523245,16.1350493048081,Ar,187.7201506757628,10.185800818114114
168.1277958502597,3.0796201690895,165.8808957265351,50.6126451234171,N2,215.48379669601434,9.680289490434031
192.20431523990584,8.766766606424062,141.25913091914026,53.12382839072833,O2,214.29056204931064,10.027419371304893
218.24603277794932,14.34938098106744,86.46364280918331,31.17070189012766,O2,164.04902770408376,13.288962680561436
167.21913040975937,13.353070986957576,82.2589621133696,29.873335918466577,Ar,104.45141700137152,18.478182922793355
234.5961010117988,5.129159248645058,105.52550286783409,48.40198517425266,O2,205.97384108585527,11.5461051064544
247.91950194580807,4.190910440533322,68.38268112283333,21.622376486150618,Ar,176.83503748593512,18.05343606324019
168.11484459659667,7.142847046425125,94.64716273760618,45.745966979125576,Ar,127.94958020431088,15.356029720115583
130.67242315248967,14.292082454241164,80.81680260404072,21.503457634322565,Ar,94.03285471943009,22.082472248449253
224.05599439852733,9.809250173635606,134.36752232201968,41.83834534262684,Ar,218.26759910180365,12.242167317465649
258.9423288122909,16.770946919050978,117.04158869482788,23.698533065814104,N2,188.94125375739347,21.047576862345853
132.1982223143097,12.502140254830987,153.89315979207538,36.32227854906763,O2,167.05551993749842,12.355135959759519
216.90135140921973,11.934508489794144,104.9406183411741,51.51580757555745,Ar,179.3540856026879,11.846437077694443
233.79851004500603,14.283058016757154,65.42576776376508,10.553264913130429,O2,139.1748725103103,15.304877842995396
248.08579174945416,14.004131963087403,112.97762584906914,45.94096749920958,N2,193.38634743431012,19.435895379210685
128.50721214163616,7.5014100002302975,180.82891266074515,33.46674174689297,Ar,165.56229417418018,13.532110396886413
123.77148697274143,6.112134427642882,100.93410561875399,25.816178628298317,O2,138.22873749105918,14.766133907473238
258.18073727698004,9.001942235610915,124.72774934823305,24.462946484863586,O2,229.9246883697766,15.544864939688926
127.51347276523825,9.827954892340989,180.79590087486372,11.262365093004263,Ar,160.73453704832068,16.004492908581806
136.5211338705344,4.267564326782706,125.06900544709333,20.14379878018147,O2,167.31110406886202,12.260078631168751
196.24294007435287,9.061315120695129,201.93986111191253,37.28744016537617,O2,281.8913624491553,6.434758791411236
176.9409554434452,12.2371720941066,206.89096095176416,12.58672809208927,N2,229.1429790687871,12.271158549639875
222.55882869917494,4.171432079735675,109.6847421076089,39.46214499726092,Ar,194.00352258639225,12.109141346514267
138.58358722371702,4.20860620894328,177.75418449417757,53.22590693945509,N2,203.39312968997288,13.182720917523733
247.16416423398792,4.7795426002123484,100.49871725944989,54.096476866764974,Ar,217.96550151501884,15.842513792179885
142.57922694615837,6.533302485732033,82.32373928452705,49.79433721942106,O2,154.9430262949598,11.014606717505702
225.36664852799595,17.387348398071076,130.06096660984002,45.91071015021226,N2,205.85695707279817,15.563414771180028
120.1405287911091,2.4126606815273846,156.3955886401306,16.363805626281213,Ar,159.8161107331158,14.29651941586544
181.01038816357482,4.939825892498604,209.69454272816512,53.597329823974924,Ar,263.28849604839587,7.774563476466529
114.88374899677895,4.640765430035209,83.34424304521755,17.527990523570818,N2,106.30207235964228,24.039603658866447
157.07160595956543,9.589568402457797,173.97802805223492,48.8453385868697,Ar,190.30212053750185,10.36980322351961
156.83460112625437,2.2411644564866666,136.0743207791304,49.26006240906785,O2,203.72218879316725,8.292331206145555
217.96226587078633,9.330771528677952,81.07348761900295,37.22969084908921,O2,166.77810189175784,11.681611481065481
178.25262247285997,4.606759198615997,215.62528756795766,32.50141641768918,O2,273.52057768494626,5.045686519464645
118.51615435893751,6.314243562609343,171.3230317531704,17.419983757772282,O2,161.33747470050298,13.168650605122348
259.3042489143495,14.679049692166362,80.61738812220182,32.41501341837647,Ar,157.18560600700312,22.10187169262281
243.30489600624992,4.945075543630569,204.9208669796391,21.659135079898476,Ar,308.0848264422426,13.809834588184073
247.44859024601047,11.874061329103423,76.49506568835754,13.916393314325116,Ar,159.30304977618064,18.89736787655349
146.98632951104582,8.500996318262608,74.82547755197812,14.024985466659182,Ar,116.20017481881445,15.986206007955417
169.1165382087452,8.681529107775518,113.04815928710539,45.65503526671942,Ar,162.37036543380333,12.358581254781445
144.076925137003,15.06952668156696,210.07346563216507,51.35295886091713,N2,201.4458827751272,13.634127015823962
128.73595732664984,4.5746392669949945,65.28391703665673,14.667833112014549,O2,105.07140582700148,17.977418955732812
114.95358869986035,16.780963601953257,206.91315857283237,8.623268910800363,Ar,160.97298172273273,17.06636679315231
185.50046719796103,16.295853716179362,157.85785259122025,20.39073712557567,Ar,187.92597624612782,11.398890966978719
128.47004840995845,12.69315140540326,70.72826209924129,14.318632588947995,N2,85.2516517512014,25.292093150901216
136.44565570521908,2.7911571313856935,150.97467606856173,16.865446772775996,Ar,187.01201071751888,11.521490088239123
239.07135206864314,12.612936455855861,133.40651560292383,35.416364272478575,N2,210.0212777214733,16.8446581101812
182.6364152950897,11.605562917824146,150.23752781888223,27.84782377741085,O2,193.5840331673175,7.828874494855549
137.55552815303741,14.355294538132338,177.95256657274754,28.173767471544767,O2,181.92703931670883,11.020442669578461
210.47968397259683,5.421305317228484,168.57905554945003,17.663794815899088,N2,215.60020248122217,12.020823425777575
149.87973165422292,17.25369616636569,219.55640769075166,39.23567262250656,O2,220.14240525461452,8.923667248761337
189.0405800075086,16.17915439622532,85.06705018141994,21.60698029195931,O2,155.3713875797382,10.870186739848014
152.44293017935166,3.8297142466307097,190.0568670004373,26.75990329298121,Ar,218.22280124377323,9.597675554249761
187.42417812664158,7.043229737418068,125.7748779047317,29.780459897892165,N2,160.65897077520933,14.619141325614596
204.28003861237278,2.519107022623361,185.3292033696655,50.50795029078563,Ar,273.7747523095021,7.323344502966828
190.43121193119018,15.295155401729142,202.6846678072013,19.578717924809197,N2,241.43644806348726,11.086056523467832
169.3406160942351,16.64151594668711,218.7197100769924,41.77730324407007,Ar,233.8966824189705,8.784739112090906
228.62206981557938,17.83694802201443,102.56669519422942,22.540330010768045,Ar,157.04015712148293,16.809299686768707
241.01561737185267,11.790800282267972,132.47012336612323,50.03803671759721,O2,235.9052910364986,13.672017135078388
136.90568955323096,12.65576926158046,210.8446837701577,26.521736171064635,N2,196.31633092131491,15.032773990611492
130.44630872270457,12.8544885359378,211.31814079350193,31.74260164071057,Ar,203.81770212145707,12.296613636818007
126.9787461173064,11.122374957006926,119.65981485966319,49.229117669298795,N2,142.18818002493816,19.414377838084107
256.93950956724757,17.238766581561812,210.433512717489,39.619762235237275,O2,339.6745689810524,12.524196280330516
251.23869542838767,11.725779659655785,124.94258484460582,12.434865533891404,O2,232.99300045797702,15.368578340461704
144.60007734516535,7.371616627154243,119.96257583604927,14.431285324041024,O2,170.4986516508845,10.377080434526547
255.48613603732568,10.206035838952543,181.05910324370342,54.564424407793936,N2,292.5159372638417,15.645725050400202
141.1726500685106,2.298605998099289,135.39389279056314,9.367947782874786,Ar,139.88309873343735,16.00486235231869
185.97140242821962,13.586020877195592,131.71175298883242,22.14098039339406,Ar,171.63605613505024,12.868740920952863
184.6077566329273,13.102737219112537,121.77903898853197,53.068035312839335,Ar,177.56528001297247,10.789780000764841
247.24338541082602,8.736818259950685,129.24862910521438,8.709983768359297,Ar,205.6135889906946,16.1341866895051
116.07932898421647,15.623697447499469,82.37082342567383,15.585700386638841,Ar,93.95363640655216,22.852264206563625
157.3026221651572,14.08841753360479,69.76594359244116,18.028121571320774,N2,88.54907591661146,22.2931174460488
199.9962047698591,7.38695357401466,180.63890314967165,12.060366212848328,N2,215.83202602365736,11.359428153832784
119.95973277549184,3.2399675157969714,150.3199919329476,30.182184022482424,Ar,177.3340206475404,13.814221123238806
145.48258646090326,4.11556839726202,167.50250367331176,35.844582570935216,O2,217.21207789897534,8.72846358197394
179.75951811463108,4.948355669356909,188.37367234282556,22.96111276508806,O2,251.99036447806904,6.5245539619918365
242.12855403038415,6.862688464191017,96.81698599857036,13.106534054420425,O2,202.79574454796085,14.320483016927856
224.14392824866817,9.160251587529585,97.40366851920633,46.11493564748,O2,205.67367490443732,11.140777004031198
234.3470704342612,16.847945252641402,104.46538126104699,45.81015493507341,Ar,182.85720006340878,17.120169715678124
224.16046587939687,6.454686366073311,108.6279985842585,34.418695374896046,N2,160.50895082369732,16.539186141410678
216.15811640746745,16.37737060868962,181.7105468557441,14.473879068599533,O2,242.19769382048995,9.689006776346787
237.454001396967,12.887394881705108,119.86905379922041,33.46983158524499,O2,211.79297338308808,11.67005713268736
212.2215036105033,15.655886640318972,111.71021806072537,37.587625166088586,O2,178.64791659497317,10.734098332811108
220.35245889704015,8.452054315008388,161.8082511913557,28.129739519236754,Ar,241.3456110035928,11.85015318559365
155.24667541283213,2.052427870618322,89.85128021921585,48.601579216583325,Ar,160.71976237735652,11.316701746928342
135.14610843481125,14.59147779305074,77.02722401378837,26.332133772795967,Ar,93.94460370906685,21.000576526018925
223.47874687336827,5.927613619506543,171.5413181108214,32.011692401769096,O2,261.65897973142944,8.950424477557426
134.87559436529918,4.279683292200113,181.0312531202397,13.364737979982714,N2,196.98239794418677,13.334190483123283
247.91837772799536,14.79186557255134,107.41833646990138,34.48688757895516,O2,201.4893639933243,14.93549423454285
199.4964256034182,12.981258399965192,161.76658829631435,44.023058058680036,Ar,207.81183831765549,10.379592222903929
159.4151169307738,5.3986432134866185,65.45225086281528,42.36914112982897,N2,117.89718171769276,17.37545787849784
250.49647349785263,6.281309035528489,124.69103689272936,20.078099242861597,N2,217.1727912670616,18.772098913855817
133.26954079067673,17.027517302927315,152.47333805694026,54.61771243742488,N2,141.6244480513486,18.693997765100267
187.16995065428696,6.296607601476273,100.54696433008145,41.83690490767004,O2,189.06064945414835,8.48495189307388
123.73311098243542,13.238494048701703,115.71438430486208,27.916363808618875,N2,110.08847778742846,21.402590184085323
254.81415636268608,4.072851946291047,157.52793020973832,27.50070070890743,Ar,259.9298450019491,15.503577924658403
196.30640927174434,15.040573907325317,154.38365510673316,44.628291720197716,Ar,208.92128720594835,10.585167496878665
230.5499896700081,3.8814401794822935,84.67051799459888,16.257070250881604,Ar,174.81816681388688,15.172008166146252
152.28836279715543,10.256658028492174,173.05310179398845,38.062488393135155,Ar,188.74113971805795,12.939140994648083
230.26949400028082,2.5634820250756754,72.80468412430066,41.78545551510798,Ar,171.38349315385892,15.099185499089527
215.4262948383647,10.8012567295575,215.15594786252262,32.267980945233376,Ar,285.7961486124392,9.505502442278315
206.5522204689028,15.545945823755373,92.37791330777819,49.04032516622377,O2,197.75422638412581,10.076199050221977
252.5844222360548,3.3503761906327263,100.56770282705503,30.025891058034173,Ar,197.82820659443746,16.341938719480225
175.02370071428646,6.388105270248655,92.04808740971522,29.849959181981603,O2,176.4618937917881,8.713578762114185
172.26326503881907,14.2350890142837,218.63983352441295,21.379942601782016,Ar,236.07653196486774,8.468017670235307
213.8181693177525,11.729573111315782,105.85518727446463,51.210466754874915,O2,193.101713892658,10.459505510173058
235.25829592145593,7.004750504753089,156.8467639182107,22.864680634290693,Ar,253.0642291841169,12.15719969067831
160.26140300506916,12.062462071265843,218.50146439098637,40.67774981361397,Ar,245.23176042881929,9.41988838146874
210.4485582043609,9.275365126757379,212.01085692192416,27.23958802763224,N2,284.1528338599144,11.036980112565878
141.35561117961595,15.797700251287166,66.77597264910345,51.964934190754335,O2,118.4206486583145,15.457062159665012
192.75499604793245,6.687038439966011,143.38945101203552,52.5540902458447,N2,197.20850692540336,11.838520906977214
225.37575528021995,14.123689650437143,156.20874821700124,9.411655947047402,O2,223.74000766791707,12.016061140854784
119.79724267252547,12.170786481117142,172.38320984985694,54.74307948803652,O2,188.8126559271209,13.12084585397518
219.17630981664075,13.846858572964466,113.74549039773144,36.4319964893093,Ar,188.51001939413263,14.378741568072723
112.3148715425755,8.052185819188587,112.46537762092899,11.47111326586116,O2,141.362872331083,16.860208888344257
253.75250434929364,13.598736302886632,60.68544249737842,31.36044848427007,Ar,146.25027850049722,21.69327070095589
180.30047007476435,13.174817547827532,65.6378721961602,10.325181168346981,N2,104.72668735699081,19.348188036217476
171.36062844220683,8.199822273642855,148.00914696304045,33.79800934564928,N2,198.86481539174417,12.777696480637633
218.06669763015782,2.4232356850862473,72.14193620341499,16.716360989750388,N2,144.51484196027548,18.854306122591897
188.49483049491374,17.406613094083134,92.39699385111967,25.293195918185706,Ar,118.56627606766563,15.356121742809243
219.6273282984895,13.417606337223495,113.32350659527144,22.320905477672834,Ar,165.64861504596502,15.175842289877686
122.7136842100566,5.275818374860803,71.2754013593873,36.303964718143234,Ar,95.0134944207703,22.278012987659267
194.41878059943087,13.692915416902602,64.93757439806325,46.65101312130353,Ar,140.8999991012162,14.411436346420201
193.71630392743816,6.458933817180895,208.30727190611012,52.01722143806789,O2,279.2884743059387,6.703514010872208
249.817083756323,9.50856628590102,129.63338073259058,23.456329905513062,O2,249.42716750067805,14.314323695045912
115.94083671329477,15.758210569816725,92.78151370243259,34.77542739374233,Ar,106.89582465257583,20.853412051204064
177.92294645846113,9.169153647190516,173.35228821586682,8.277260970418594,N2,209.3099664067046,12.231743366999048
204.66093682400492,6.608105165443929,61.51125460454212,25.491685950487287,O2,156.76868169069633,10.927275439112021
192.61204269023773,6.887857785824217,99.20275962333271,53.15307969349028,Ar,168.80438062815375,11.275167999102727
121.12416467261104,3.2322762664747717,213.71994224887038,13.585411889902758,O2,210.2387316361333,10.64213304927288
